"word","word_count"
"Websitedesigner,Designer,Webdesigner,Css3","1"
"Triggers,Databasedeveloper,T-Sql,Database,Xml","1"
"Html5,Jquery,Security,Xml,Json,Debugging,Javascript","1"
".Net,Debugging,Javascript,Middleware","1"
"Computer,English,Microsoftword,Microsoftexcel,Accounting","1"
"Css,Wordpress,Joomla,Php,Html,Javascript,Jquery","1"
"Sqlcoding,Sql,Databasedevelopment,Database,Ssrs,Technicalskills,Problemsolving,Triggers,Applicationsupport","1"
"Cloudandinfra,Ci/Cdtools,Kubernetes,Awsandazure,Monitoringtools,Informationtechnology,Docker,Devops,Teamcity,Globaldelivery,Github,Python,Infrastructure","1"
"Css,Html,Messaging,Time-Managementskills","1"
"Reports,Cst,Excel,Spreadsheets,Mis,Reporting","1"
"Sql,Python,Aws,Glue,Lambda,C,Scala,Infrastructure,Bigdata","1"
"Orchestration,Docker,Postgresql,Linuxadministration,Devops,Mysql,Mongodb,Python,Windows,Node.Js,Infrastructure,.Net,Php,Infrastructuresecurity","1"
"Oracle,Devops,Linux,Shellscripting,Docker","1"
"Replication,Performancetuning,Sql,Database,Sqldba,Oracledatabase,Logshipping,Mirroring","1"
"Informationtechnology,Windows,Sql,Database,Postgresql,Linux,Mysql","1"
"Css,Html5,Wordpresscms,Mobile","1"
"Devops,Infrastructureautomation,Configurationmanagement,Ci/Cdpipelines,Linuxbasedoperatingsystem,Security,Java,Git,Postgresql,Python,Oracle","1"
"Sybase,Oracle,Sql,Java,Xml,Mxml,Unix,Ftl","1"
"Java,Xml,Soapwebservices,Json,Problemsolving","1"
"Css,Html5,Mobile,Bootstrap,Javascript,Jquery,Git,Html","1"
"Excel,Typing,Internet","1"
"Html5,Restapi,Javascript","1"
"Excel,Typing,Proficiencyintheenglish","1"
"Java,Corejava,Spring,Springboot,Angular/Reactjs,Javaee,Javadeveloper","1"
"C#,Oracle,Vb.Net,Java,Xml,Soap","1"
"Triggers,Sql,Database","1"
"Gradle,Rest,Storage,Javascript","1"
"Fundamentals,Orchestration,Devops,Linux,Cli,Github,Python,Mobile,Microsoftazure,Infrastructure","1"
"Css,Php,Webdevelopment,Html","1"
"Databasemanagement,Security,Devops,Python,Github,Infrastructure","1"
"Java,Kafka/Rabbitmq,Microservice,Sqlserver,Experience","1"
"Excel,Reports,Mis,Accounts,Accounting,Tally","1"
"Security,Git,Devops,C#,Cloudservices,Python,Infrastructure","1"
"C,Security,Java,Xml,Softwareengineering,Html,C#,C,Javascript,Xmlschema","1"
"Html5,Css3,Javascript,React,Angular,Htmldeveloper,Mobile,Jquery,Php","1"
"Css,Oop,Xml,Php,Mysql,Objectorientedprogramming,Api,Magento","1"
"Awssolutionsarchitect/Devops/Sysopscertified,Java/Python,Linuxandwindowsbasedsystems,Integrationofawscloudservices","1"
"Python,Sybase,Autosys,Database,Java,Devops,Oops,Perl,Api,Unix","1"
"Html5,Problemsolving,Ajax,Jquery,Xml,Yii,Php,Json","1"
"Css,Softwaredesign,Html,Bootstrap,Javascript","1"
"Odbc,Xml,Json,Ootbtransformers","1"
"Jquery,Reactjs,Javascript","1"
"Pl/Sqlprogramming,Databasepackages,Storedprocedures,Functions,Unittestcases,Oraclepl,Lld,Seniorsoftwareengineer,Triggers,Xml,Html","1"
"Python,Rdbms,Javascript,Sql,Spring,Springboot,Django,Java","1"
"Devops,C/C,C#,Scripting,Sourcecontrol,Docker,Git,Linux,Debugging,Technicalskills,Github,Windows","1"
"Securitycompliance,Soa,Html5,Docker,D3.Js,Api,Mongodb,Python,Microsoftazure,Javascript,Nosql,Node.Js,Django,Php,Ioc,Angularjs","1"
"Cdtools,Linux,Python","1"
"Excel,Erp,Tally,Knowledgeofstoreactvity","1"
"Oracle,Triggers,Sql,Plsql,Unixscripting,Dataextraction","1"
"Rest,Mobile,Javadeveloper,Spring,Java,Consultant,Soapwebservices,J2Ee,J2Eearchitecture,Telecom","1"
"Css,Html5,Bootstrap,Jquery,Javascript,Java,Php,Html","1"
"Excel,Accountant,Accounts,Tally,Vouchers","1"
"Jee,Java,Multithreading,Javaservlets,Maven,Javascript,Webprogramming,Springframework,Jsf,Softwaredesign,Jsp,Javabeans,Hibernate,Git,Springmvc,Jpa,Ejb,Svn,Jdk,Gradle,Leadershipskills,Serviceorientedarchitecture","1"
"Sqldeveloper,Mssqlserver,Storedprocedures,Functions,Triggers,Databaseperformancetuning,Maintenanceplans,Backup,Indexes,Constraints,Replication,Logshipping,Mirroring,Serversecurity,Databaseencryption.,Databasesecurity","1"
"Rest,Java,Atg,Xml,J2Ee,Json,Teamplayer","1"
"Sterlingcommerce,Java,Webtechnologies,Technicalskills,Javascript,Javadeveloper","1"
"Mediarelations,Microsoftword,Excel,Outlook,Exceptionalwritten","1"
"Websphere,Jsp,Lucene,Hibernate,Jquery,Spring,Elasticsearch,Java,Git,Linux,J2Ee,Json,Mysql,Html,Mvc,Api,Perforce,Oracle,Os,Weblogic,Svn,Ruby,Servlets,Jsf","1"
"Rest,Maven,Jsp,Bootstrap,Hibernateframework,Ajax,Jquery,Javascript,Javadeveloper,Spring,Java,Postgresql,Soapwebservices,J2Ee,Mysql,Api","1"
"Python,Database,Django,Teamplayer,Sql","1"
"Orchestration,Docker,Database,Security,Devops,Linux,Softwareengineering,Mongodb,Cloudservices,Microsoftazure,Cassandra,Infrastructure","1"
"Workflow,Sqr,Xml,Infrastructure,Peoplesoft,Peoplecode,Peoplesofthcm,Sql","1"
"Css,Mobile,Applicationdevelopment","1"
"Javascript,Git,Debugging","1"
"Jquery,Phpc","1"
"Hibernate,Ajax,Advancedjava,Java,Devops,Xml,Linux,J2Ee,Json,Softwareengineering,Mysql,Hadoop,Bigdata,Hbase,Rest,Eclipse,Springframework,Struts,J2Eetechnologies,Soap","1"
"Rest,Odbc,Jdbc,Teamplayer,Hibernate,Javadeveloper,Sql,Springboot,Security,Java,Apache,Xml,Json,Sqlprogramming,Soap","1"
"Sql,Vba,Advancedexcel,Analyst","1"
"Websphere,Css,Html5,Jbossapplicationserver,Ajax,Sql,Docker,Database,Java,Systemdevelopment,Javaee,Json,Softwareengineer,Mysql,Mvc,Api,Rest,Oracle,Structs,Maven,Weblogic,Javascript,Javadeveloper,Springframework,Productionsupport","1"
"Reports,Ca,Cfa,Financialstatementanalysis,Excel,Finance","1"
"Dataentry,Msword,Msexcel,Typing","1"
"Html5,Bootstrap,Javascript,Jquery,Leadershipskills,Debugging","1"
"Rest,Opengl,Sql,Mvvm,Xml,Json,Mvc,Technicalskills","1"
"Rest,Rdbms,Oracle,Sql,Java,Xml,Json,Middleware","1"
"Technicalconsultant,Ebsapps,Bipublisher,Xmlpublisher,Oraclealerts","1"
"Git,Json,Mvc,Rest,Python,Mobile,Problemsolving,Javascript,Django,Infrastructure,Php,Softwaredeveloper,Angularjs","1"
"Python,Os,Scala,Svn,Filesystem,Database,Git,Java,Writtencommunication,Devops,Flume,Perl,Hadoop,Objectorientedprogramming","1"
"Testautomation,Programmanagement,Graphics,Ui,Agile,Metrics,Sdlc","1"
"Bi,Etldeveloper,Sql,Dwh,Etltool,Etl,Sqldatabase","1"
"Database,Php,Mysql,Ajax,Javascript","1"
"Mobile,Javascript,Sql,Xml,Json,Html","1"
"Websphere,Webspheremq,Rest,Jsp,Bootstrap,Hibernate,Ajax,Javascript,Javadeveloper,Spring,Java,J2Ee,Html,Technicalskills,Angularjs,Soap","1"
"Python,Github,Telecombss,Django,Devops,Linux,Debugging,Telecom,Api,Unix","1"
"Ux,Photoshop,Designing,Xhtml,Xml,Uxdesign,Illustrator","1"
"Msexcel,Tally,Accounting,Internship,Finance,Tallyaccounting,Commerce","1"
"C#,Css,Github,Webtechnologies,Oops,Html","1"
"Informationtechnology,Docker,Sql,Security,Git,Devops,Linux,Cli,Ubuntu,Microsoftazure,Teamplayer,Infrastructure,Gateway","1"
"Rpgile,Clile,Sqlile,Ibmiseries,Db2/400,Webspheremq,Wmb,Sql,Db2/400,Seu,Softwaredelivery,Cl,Problemsolving,Ilecl,Messaging","1"
"Microsoftexcel,Communication,Hardworking","1"
"Docker,Sql,Security,Git,Devops,Api,Mongodb,Cli,Nosql,Infrastructure","1"
"Rest,Python,Security,Debugging","1"
"C#,Oops,Sql,Asp.Net,Mvc,C#,Oops,Asp.Net,Mvc,Sql","1"
"Delphi,Firebird,Mssqlserver,Windows,Sql,Databasedesign,Coding","1"
"Oop,Mvvm,Javase,Xml,Json,Api","1"
"Gst,Tds,Taxlaws,Litigation,Advanceexcel","1"
"Database,Devops,Productionenvironment","1"
"Sql,Msbi,Etl,Datawarehousing,Datavisualization,Datamodeling,C,Ssas,Mining,Ssis,Informatica","1"
"Excel,Typing,Accounts,Tally","1"
"Timemanagement,Debuggingtools,Javascript","1"
"Reports,Accounting,Excel,Financialplanning,Reporting,Finance","1"
"Python,Git,Restapi,Linux,Mobile,Mongodb,Docker","1"
"Docker,Security,Postgresql,Devops,Games,Debugging,Mongodb,Python,C,Infrastructure","1"
"Css,Git,Html,Svn,Javascript,Jquery","1"
"Css,Html5,Bootstrap,Javascript,Jquery,Git,Webdeveloper,Html","1"
"Css,Html5,Bootstrap,Ajax,Jquery,Java,Ssrs,Html,Html/Xml,Knockoutjs,Javascript,Angularjs","1"
"Springboot,Microservices,Lightweightarchitecture,Java,Dbms,Rest,Soa,Javadeveloper,J2Eearchitecture,Soap","1"
"Java,Git,Xml,Json,Debugging,Phonegap,Python,Mobile,Problemsolving","1"
"Silverlight,Prism,Azure,Windowsazure,Cloudcomputing,Eucalyptus,Linux,Redhat,Nfs,Dns,Devops,Aws,Jerkins","1"
"Javascript,Rest,Jquery,Backbone,Angular,Rest,Technicalleader,Mobile,Technicalspecialist,Teamplayer,Javascript,Jquery,Grunt,Phonegap","1"
"Reports,Closing,Excel,Accounts","1"
"Asp.Net,Mvc,Telecommunication,Javascript,Jquery","1"
"Msexcel,Unicaandsalesforce,Communication,Motivational,Selfstarter","1"
"Websphere,Webspheremq,Soa,Jprobe,Tibcorendezvous,Spring,Java,Uml,J2Ee,Mysql,Ejb,Bpm,Junit,Rdbms,Oracle,Maven,Weblogicserver,Javadeveloper,Messaging,Esb,Struts,Ooad,Unix/Linux,Jsf","1"
"Css,Javascript,Jquery,Xml,Opencart,Php,Mysql,Api,Magento,Crm","1"
"Css,Phpdeveloper,Php,Html,Press,Javascript","1"
"Python,Lucene,Sql,Java,Infrastructure,Debugging,Mysql,Datastructures,Unix","1"
"Css,Jsp,Mobile,Javascript,Jquery,Security,Xml,Html,Angularjs","1"
"Devopsengineering,Rubyorpython,Softwareengineering,Projectmanagement,Automation,Sql,Git,Devops,Softwareengineering,Python,Github,Ruby,Infrastructure","1"
"Tds,Tax,Directtax,Accounting,Excel,Filing,Reporting,Ca","1"
"Ux,Wireframes,Photoshop,Css3","1"
"Python,Django,Html5,Teamplayer,Angularjs,Javascript","1"
"Bi,Sql,Memorymanagement,Database,Git,Ssrs,Svn,Edi,Triggers,Writtencommunication,.Net","1"
"Financialanalysis,Cfa,Commercialfinance,Budgeting,Excel","1"
"Sql,San,Machinelearning","1"
"C,Storage,Xml,Webtechnologies,Json","1"
"Cli,Orchestration,Docker,Git,Groovy,Postgresql,Devops,Infrastructure,Shellscripting,Mysql,Mongodb","1"
"Github,Svn,Problemsolving,Bugfixing,Database,Java,Xml","1"
"Integrationservices,Datawarehousing,Etl,Etldeveloper,Sql","1"
"Devops,Docker,Kubernetes,Jenkins,Github,Maven,Ansible,Chef","1"
"Python,Maven,Nosql,Docker,Spring,Jaxb,Springboot,Java,Xml,Json","1"
"Projections,Reports,Commerce,Reporting,Forecasting,Excel","1"
"Ajax,Javascript,Jquery,Linq,Xml,Asp.Net,C#.Net,Soap","1"
"Sql,Azure,Pyspark,Python","1"
"Devopsengineer,Iacstack,Aws,Ci/Cdpipelines,Scripting(Python,Bash,Javascript,Ruby,Powershell),Informationtechnology,Api,Itarchitecture,Iam,Technicalskills,Crm,Solutionarchitect,Mobile","1"
"Python,Orchestration,Sql","1"
"Css,Ajax,Php,Mysql,Magento","1"
"Rest,Python,Rdbms,Lucene,Problemsolving,Javascript,Sql,Nosql,Database,Django,Cassandra,Objectorientedprogramming,Mongodb,Soap","1"
"Os,Maven,Windows,Docker,Git,Devops,Linux","1"
"Wpf,Wcf,.Netframework,Mongodb,Azureservicebusorazureeventgrid","1"
"Css,Html,Graphics,Bootstrap,Jquery,Javascript","1"
"Rest,Css,Problemsolving,Javascript,Internettechnologies,React.Js,Debugging,Html,Api","1"
"Css,Gwt,Jee,Hibernate,Sql,Memorymanagement,React.Js,Java,Git,Springmvc,Javaee,Json,Html,Javascript,Javadeveloper,Wicket,Springframework,Jsf","1"
"Accounting,Reporting,Cfa,Excel,Hedging,Finance,Pricing","1"
",Netframework,C#,Nhibernate,Oopdesign,Sql,Algorithms,Informationtechnology,Softwaredesign,Security,Git,Multithreading,Github,Entityframework,Visualstudio,C#.Net","1"
",Net,Sql,Webforms,Javascript,Queryoptimizations,Css,Html5,Sqlserverdevelopment,Vb.Net,Jquery,Database,Asp.Net,Sqldeveloper,Visualbasic,C#,.Netdeveloper,Visualsourcesafe,Productionsupport","1"
"Excel,Stock,Reporting,Postingtheproduct","1"
"Informationtechnology,Xml,Json,Api","1"
"Hibernate,Javadeveloper,Spring,Springboot,Java,J2Ee,Softwaredeveloper,Soap","1"
"Maven,Problemsolving,Hibernate,Apachetomcat,Javadeveloper,Eclipse,Spring,Java,Multithreading,Datastructures","1"
"Github,Mobile,Javascript,Api","1"
"Pythonautomation,Networking,Buildingframework,Qamethodology,Bugtracking,Testmanagement","1"
"Compliancemanagement,Accounting,Reporting,Ca,Excel,Finance","1"
"Salesforce,Git,Devops,Github,Operatingsystem,Ant,Releasemanager","1"
"Bi,Businessintelligence,Sql,Bideveloper,Etl,Ssis,Dataintegration","1"
"Css,Html5,Ember.Js,Javascript,Security,Git,Html,Mvc","1"
"Sqldevelopment,Tsql,Incidentmanagement,Scriptinglanguages,Windowsserver&Sqlserver,Artificialintelligence,Salesforce,Softwareengineer,Softwareengineering,Telecom,Writtencommunication","1"
"Fundamentals,Junit,Javadeveloper,Springboot,Java,Devops","1"
"Algorithms,Rest,Teamplayer,Hibernate,Spring,Springboot,Database,Java,Git,Writtencommunication,Datastructures","1"
"Css,Jquery,Apex,Salesforce,Api,Visualforce,Javascript","1"
"Hibernate,Javadeveloper,Spring,Java,Git,Struts","1"
"Junit,Maven,Problemsolving,Svn,Jee,Hibernate,Javadeveloper,Spring,Java,Bigdata","1"
"Git,Java,Xml,Oops,Bugfixing","1"
"Datascience,Matplotlib,Git,Pandas,Aws,Numpy,Python,Django,Mongodb,Node.Js","1"
"T-Sql,Investmentbankingdomain,Financialdomain,Basicsql,Communication,Analytical,Performancetuning,Ssis,","1"
"Css,Html5,Mobile,Bootstrap,Javascript,Html","1"
"Securitycompliance,Python,Html5,Svn,Javascript,Database,Django,Git,Webdeveloper,Debugging","1"
"Rest,C,Soa,Javadeveloper,Springboot,Java,Javaenterpriseedition,J2Eearchitecture","1"
"Css,Softwaretesting,Html5,Javascript,Jquery,Productdelivery,Java,Games,Html","1"
"Commerce,Loss,Mbafinance,Advancedexcel,Profit,Reporting,Excel,Accounts,Finance","1"
"Javascript,Jquery,Database,Security,Git,Postgresql,Xml,Opencart,Html","1"
"Markuplanguages,Css,Mobile,Html,Javascript,Jquery","1"
"C#,Css,Html5,Bootstrap,Javascript,Jquery,Asp.Net,.Net,Html,Api,Angularjs,C#.Net","1"
"Css,Xml,Php,Mysql,Api,Magento","1"
"Xml,Photoshop,Designing,Animation","1"
"Devops,Aws,Powershell,Yaml,Jenkins,Python,Docker,Security,Infrastructure","1"
"Rest,Mobile,Eclipse,Sql,Memorymanagement,Xml,Json,Debugging,Multithreading,Mysql,Soap","1"
"Rdbms,Jsp,Lucene,Teamplayer,Hibernate,Javadeveloper,Nosql,Database,Java,Springmvc,J2Ee,Mysql","1"
"Git,Xamarin,Xml,Json,Svn,Forms","1"
"Css,Html5,Mobile,Javascript,Database,Git,Infrastructure,Html,Api","1"
"Orchestration,Salesforce,Security,Devops,Infrastructure","1"
"Fundamentals,Webbasedapplications,Git,Postgresql,Softwareengineer,Mysql,Webdevelopment,Mongodb,Rest,Python,Rdbms,Django","1"
"Mvc,Asp,C#,Sql","1"
"Marketresearch,Typingspeed30,Msexcel","1"
"Html5,Aem,Bootstrap,Javascript,Node.Js","1"
"Oracle,Eclipseide,Jsp,Svn,Bootstrap,Ajax,Jquery,Javascript,Sql,Jasper,Nosql,Spring,Java,Postgresql,Struts,Linux,Servlets,Json","1"
"Datamining,Bi,Sql,Xml,Python,Javascript","1"
"Plsqlcode","1"
"Seoguidelines,Training,Html,Css,Javascript","1"
"Securitycompliance,Python,Html5,Mobile,Svn,Storage,Javascript,Security,Database,Django,Git,Debugging","1"
"Devopsenvironment,Aws,Terraform,Helm,Kubernetes,Python,Softwaredelivery,Infrastructure","1"
"Jenkins,Softwareengineers,Devops","1"
"Python,Django,Restapi,Operatingsystem,Mysql,Datastructures,Hadoop,Mvc,Mongodb","1"
"Rest,Java,Xml,Json,Debugging,Api,Gateway,Soap,Middleware","1"
"Sql,Ssis,Etl,Tsql,Communicationskills,Xml,Useracceptancetesting,Globaldelivery,Sqlqueries,Cmmi,Loading,Datavalidation,Healthcare,Database,Systemintegration,Debugging","1"
"Spring,Rest,Java,Jsp,Webtechnologies,J2Ee,Servlets,.Net,Multithreading,Javascript,Javadeveloper","1"
"Algorithms,Soa,Hibernate,Sql,Spring,Java,Springmvc,Oops,J2Ee,Multithreading,Datastructures,Junit,Mq,Maven,Collectionframework,Springboot,Cassandra","1"
"Dataquality,Java,Datatransformation,Dataintegration","1"
"Webservices,Xml,Androiddeveloper","1"
"Dreamweaver,Website,Actionscript,Photoshop,Webhosting,Graphicdesigning,Xml,Dhtml,Pagemaker,Illustrator,Flash","1"
"Excel,Excelsheet,Accountsexecutive,Commerce,Reporting,Reconciliation","1"
"Html5,Jsp,Exceptionhandling,Hibernate,Ajax,Jquery,Spring,Java,Struts,Xml,Ooad,Servlets,Json,Multithreading,Webdevelopment,Angularjs","1"
"Jee,Hibernate,Jquery,Sql,Memorymanagement,Java,Javaee,Oracle,Mobile,Javadeveloper,Springframework,Hl7","1"
"Sql,Memorymanagement,Xml,Json,.Net,Gateway","1"
"Sqldevelopment,Ssrs,Sqldeveloper,Triggers,Sql","1"
"Fundamentals,Algorithms,Database,Security,Postgresql,Datastructures,Api,Mongodb,Rest,Python,Informationretrieval,Django","1"
"Python,Django,Javascript,Mysql,React,Css,Html5,Javascriptdeveloper,Security,Git,Apache,Mysql,Softwareengineer,Python,Svn,Django","1"
"Css,Wordpress,Sem,Html,Magento,Joomla,Javascript","1"
"Gwt,Jsp,Ajax,Javascript,Wicket,Database,Java,Springmvc,J2Ee,Javaee,Mysql,Objectorientedprogramming,Jsf","1"
"Hive,Python,Scala,Hadoop,Bigdata,Hbase,Nosql,Sql","1"
"Html5,Mobile,Bootstrap,Storage,Jquery,Html,Angularjs,Mongodb","1"
"Excel,Accounts,Finance,Abilitytoprioritize","1"
"Python,Operatingsystem,Svn,Apache,Git,Devops,Shellscripting,Unix","1"
"Rest,Oracle,Mq,Database,Xml,Json,Api,Soap,Servicedesign","1"
"Spring,Springboot,Java,Oracle,Javaee,Mysql","1"
"Javascript,React.Js,Json","1"
"Spring,Java,Struts,J2Ee,Hibernate,Javadeveloper","1"
"Css,Xml,Asp.Net,.Net,Html,Teamplayer,Mvc,Javascript,Jquery","1"
"C,Javascript,Mvvm,Xml,Json,Api,Mvc","1"
"Userexperience,Sql,Wireframes","1"
"Devops,Gitlab,Artifactory,Jenkins","1"
"Python,Azuredataengineer,Teradata,Rdbmsknowledge,Azuredatabricks,Storage,Sql,Etl,Teradatasql,Datastage,Informatica,Unix","1"
"Testplatformdevelopment,Toolsandinfrastructure,Automationandefficiency,Ci/Cdenvironment,Communication,C,Security,Rest,Python,Bscs,Writtencommunication","1"
"Python,Html5,Svn,Machinelearning,Javascript,Security,Database,Django,Git,Mysql,Bigdata,Mongodb","1"
"Oracle,Jsp,Javadeveloper,Spring,Springframework,Springboot,Security,Java,J2Ee,Mysql","1"
"Python,Orchestration,Ipnetworking,Microsoftazure,Svn,Docker,Devops,Linux,Teamcity,Perl","1"
"Css,Html5,Wordpress,Html,Webpagedesign","1"
"Aws,Devops,Cloudcomputing,Infrastructureasacode,Mongodb,Python,Os,Docker,Git,Java,Iam,Linux,Splunk","1"
"Css,Aem,Sharepoint,Frontpage,Xml,Html,Webdevelopment","1"
"Bi,Problemsolving,Sql","1"
"Busysoftware,Msexcel,Bankreconciliation,Tds","1"
"Github,Css,Javascript,Html,Api,Ionicframework","1"
"Asp.Netc#Sql,Mssqlserver,Visualbasic,Vb,C","1"
"Sas,Sql,Statistics,Analytical,Datamining,Sas,Softwareengineer,Sql","1"
"Java,Microservices,Reactjs,Html,Docker,Kubernetes,Mysql,Linux,Bi,Nosql,Cassandra,Mongodb","1"
"Cloudservices,Docker,Security,Devops","1"
"Mentor,Mentoring,Microservices,Coding","1"
"Jdbc,Hibernate,Jquery,Spring,Security,Java,Springmvc,J2Ee,Technicalskills,J2Se,Javascript,Javadeveloper,Springboot","1"
"Visualforce,Xml,Salesforcedeveloper,Triggers,Soap,Apex","1"
"Fundamentals,Tcpdump,Devops,Linux,Debugging,Mysql,Perl,Perforce,Python,Problemsolving,Ruby,Infrastructure,Linuxsystemadministrator,Openstack","1"
"Css,Java,Php,Html,Ajax,Jquery,Sql","1"
"Configurationmanagement,Devopsengineering,Shellscripting,Sourcecodemanagement,Cloudinfrastructure,C,Installshield,Docker,Security,Git,Cloudcomputing,C#,Python,Maven,Ant,Gradle,Managementsystems","1"
"Css,Jdbc,Bootstrap,Jquery,Sql,Nosql,Javascriptdeveloper,Java,Oops,Html,Datastructures,Angularjs","1"
"Css,Wordpress,Ajax,Javascript,Html,Api,Forms","1"
"Html5,Hibernate,J2Eedeveloper,Javascript,Webprogramming,Spring,Java,Struts,Infrastructure,Oops,Linux,Mysql,Multithreading,Hadoop","1"
"Ux,Uxdesigner,Photoshop,Designing,Illustrator","1"
"Softwaretesting,Performancetesting,Testing,Mobiletesting,Manualtesting,Apitesting,Sql","1"
"Corejava,Html,Css,Javascript,Xml,Javaserverpages,Frameworks,Spark","1"
"C,Java,Php,Javascript,Ruby","1"
"Azuredevops,Cicdpipelines,Devsecops,Github,Confluentkafka,Docker,Infrastructure,Technologyconsulting,Splunk","1"
"Vlookup,Excel,Finance,Formulasvlookup","1"
"Sql,Database,Xml,Datastructures,Bigdata","1"
"Rest,Salesforce,Java,Muleesb,Xml,Api,Soap","1"
"Scala,Hibernate,Spring,Java,Softwareengineering,Multithreading,Maven,Javadeveloper,Messaging","1"
"Html,Css,Websitedevelopment,Mobileapplicationdevelopment,Phpbasedframeworks,Htmldeveloper,Html5,Javascript,Jquery","1"
"Css,Html5,Bootstrap,Javascript,Memorymanagement,Asp.Net,Html","1"
"Corejava,Jee,Datastructure/Algorithm,Designpattern,Spring/Hibernateframework,Algorithms,Restapi,Problemsolving,Writtencommunication,Javadeveloper,Ds,J2Ee,Multithreading,Datastructures,Softwareengineering","1"
"Azuresqldevelopment,Sqldevelopment,Complexjoins,Optimization,Storedprocedures,Cloudera,Hive,Artificialintelligence,Consultant,Softwareengineering,Telecom","1"
"Excel,Collection,Paymentcollection","1"
"Triggers,T-Sql,Sql,Database","1"
"Rest,Python,Django,Webdeveloper,Mysql,Api","1"
"Dataentry,Advancedexcel","1"
"Rest,Json,Javascript","1"
"Python,Ml","1"
"Informationtechnology,Storage,Docker,Security,Github,Python,Groovy,Productionenvironment,Infrastructure","1"
"Replication,Recovery,Patching,Databaseadministration,Sqldba,Logshipping,Mirroring","1"
"Linux,Xml,Regex,Sql,Documentation,Exceptions","1"
"React.Js,Javascript,Visualstudio","1"
"Css,Wordpress,Html5,Bootstrap,Javascript,Jquery,Html,Webdesigning","1"
"C,Mobile,Javascript,Debugging,Json","1"
"Python,C,Java,Git,Infrastructure,Perl","1"
"React.Js,Entrylevel,Javascript","1"
"C#,Rest,Xml,Games,Json","1"
"Orchestration,Soa,Hibernate,Spring,Java,Wsdl,J2Ee,Json,Jpa,Api,Rest,Springframework,Springboot,Writtencommunication,Soap","1"
"Css,Html5,Mobile,Bootstrap,Javascript,Jquery,Writtencommunication,Php,Html,Webdevelopment,Mvc","1"
"Advancedexcel,Datavisualization,Leadanalyst,Dataanalysis,Infrastructure,Analyst","1"
"Accounting,Excel,Expenses","1"
"Java,Javascript,Jquery","1"
"Databaseengine,Teamplayer,Eclipse,Java,Xml,Json","1"
"Html5,Bootstrap,Javascript,Jquery,Debugging,Html,Angularjs","1"
"Documentationtools,Oaf,Xml,Discoverer,Pl/Sql,Oracleapps","1"
"Hive,Algorithms,Bi,Sharepoint,Pig,Databasemanagement,Database,Postgresql,Mysql,Hadoop,Bigdata,Mongodb,Crm,Python,Sas,Javascript,Cassandra,Infrastructure","1"
"Informationtechnology,Java,Devops,Pl/Sql,Python,Oraclefusionmiddleware,Algorithms,Weblogic,Gradle,Projectdelivery,Soa,Shellscripting,Oracle,Maven,Soap,Storage,Security,Database,Git,Bpm,Middleware,Rest,Os,Ant,Infrastructure,Oraclesupport","1"
"Dataanalysis,Teamleader,Projectmanager,Projectleader,Excel","1"
"Reports,Accounting,Closing,Ca,Collection,Excel,Accounts","1"
"Softwaredevelopment,Coding,.Netframework","1"
"Excel,Accounts,Commerce,Tally","1"
"Exceptions,Java,Xml,Cloudcomputing,Bigdata","1"
"Spring,Java,Jsp,Struts","1"
"Rest,Jsp,Telecomdomain,Hibernate,Javascript,Spring,Database,Java,Json,J2Eearchitecture,Soap","1"
"Sqldevelopment,Databasedesign,Tsql,Datamigration,Performanceoptimization,Softwaretesting,T-Sql,Sqldeveloper,Webdevelopment","1"
"Mswordandmsexcel","1"
"Junit,Softwaredesign,Seniorsoftwareengineer,Hibernate,Javadeveloper,Spring,Springboot,Git,Java,Jpa,Api","1"
"Reporting,Reconciliation,Excel,Digitaldisplayadvertising","1"
"Reporting,Paymentcollection,Excel,Accounts,Finance","1"
"Css,Wordpress,Hosting,Wordpresscms,Graphics,Ajax,Jquery,Database,Webdeveloper,Debugging,Mysql,Webdevelopment,Html,Api,Mobile,Joomla,Problemsolving,Javascript,Webprogramming,Php","1"
"Salesinvoice,Accountant,Issue,Excel,Cashier,Finance,Pricing","1"
"Cli,Git,Html5,Javascript","1"
"Hosting,Storage,Database,Git,Testingtools,Linux,Debugging,Softwareengineer,Cloudcomputing,Technicalskills,Python,Django","1"
"Junit,Eclipseide,Gwt,Ant,Ajax,Java,Xml","1"
"Reports,Accounting,Excel,Financialplanning,Tally,Finance,Reporting","1"
"C,Python,C,Os,Linuxinternals,Shellscripting,Security,Linux,Debugging","1"
"Rdbms,Hibernate,Javascript,Sql,Spring,Database,Advancedjava,Java,Infrastructure,J2Ee,Debugging,Mysql,Mvc","1"
"C#.Net,Wpf,Xml,Mvvm,Visualstudio,Microsofttechnologies,Mvvm,Git,Xml,Asp.Net,Microsoft.Net,Debugging,C#,Softwaretesting,Softwaredelivery,Visualstudio,Xaml,C#.Net","1"
"Algorithms,Springboot,Multimedia,Java,Postgresql,Infrastructure,Soapwebservices,Javaee,Debugging,Datastructures,Mysql","1"
"Bacs,Fedwire,Xml,Consulting,Edi,Rfis,Analyst","1"
"Websphere,Orchestration,Datawarehousing,Docker,Security,Apache,Devops,Linux,Cloudservices,Github,Python,Windows,Infrastructure","1"
"Css,Html5,Mobile,Filesystem,Javascript,Infrastructure,Html,Api","1"
"Css,Htmldeveloper,Javascript,React.Js,Git,Json,Html","1"
